Team,Player,Pitch Type,Pitches,BBE,EV,EV 90,Max EV,HH%,LA,HH LA,SwSpot%,Barrel%,Barrels,BA,xBA,wOBA,xwOBA,GB%,FB%,LD%,Swing%,Z-Swing%,Z-Contact%,Chase%,Whiff%,SD+
Embry-Riddle,Andrew Marinello,All,69,6,78.8,101.6,103.2,50.0%,9.8°,11.0°,33.3,16.7%,1,0.273,0.205,0.443,0.335,50.0%,33.3%,16.7%,34.8%,65.4%,70.6%,16.3%,33.3%,145
UMES,Bronson Taylor,All,64,16,81.4,91.3,95.4,6.2%,15.2°,19.1°,50.0,0.0%,0,0.389,0.317,0.443,0.348,31.2%,31.2%,37.5%,42.2%,66.7%,100.0%,27.5%,14.8%,139
San Diego State,CJ Moran,All,531,107,86.6,104.8,108.0,33.6%,2.8°,5.9°,29.0,0.9%,1,0.395,0.304,0.443,0.371,46.7%,19.6%,29.9%,42.4%,65.9%,91.5%,24.1%,14.2%,100
Georgia Southern,Josh Tate,All,906,183,90.2,103.8,107.5,42.6%,10.9°,9.3°,36.1,5.5%,10,0.359,0.312,0.443,0.407,42.1%,29.5%,26.2%,41.4%,65.9%,93.0%,19.2%,14.1%,110
Francis Marion,Caleb Oakley,All,67,13,85.6,100.5,103.1,30.8%,-8.0°,-5.5°,15.4,0.0%,0,0.357,0.273,0.443,0.385,76.9%,7.7%,15.4%,35.8%,63.0%,100.0%,17.5%,0.0%,131
Central Michigan,Mikey Murphy,All,515,78,89.8,104.7,108.5,47.4%,9.4°,15.4°,48.7,11.5%,9,0.304,0.285,0.443,0.416,37.2%,21.8%,39.7%,43.5%,68.8%,85.8%,25.3%,24.1%,103
Trevecca Nazarene,Brett Dingess,All,144,29,85.7,96.8,99.8,20.7%,13.5°,18.7°,37.9,0.0%,0,0.361,0.248,0.443,0.306,44.8%,24.1%,24.1%,47.2%,73.5%,90.0%,23.7%,20.6%,100
Erskine,Josean Sanchez,All,154,27,80.8,95.5,98.0,11.1%,14.4°,16.6°,29.6,0.0%,0,0.433,0.271,0.443,0.346,37.0%,25.9%,29.6%,40.9%,71.7%,86.8%,24.8%,14.3%,126
Tufts,Owen McKiernan,All,87,13,85.0,104.0,105.6,15.4%,22.6°,8.2°,23.1,0.0%,0,0.353,0.284,0.443,0.375,30.8%,23.1%,23.1%,34.5%,62.5%,80.0%,18.2%,26.7%,147
Dallas Baptist,Chayton Krauss,All,972,163,94.0,107.1,110.2,60.7%,16.9°,20.1°,41.1,15.3%,25,0.332,0.353,0.443,0.498,30.1%,35.6%,31.9%,50.1%,74.1%,80.5%,33.7%,28.3%,70
UMES,Ryan Davis,All,106,11,74.2,100.5,102.8,18.2%,10.9°,30.9°,27.3,9.1%,1,0.35,0.201,0.443,0.29,27.3%,45.5%,9.1%,50.9%,65.2%,73.3%,40.0%,37.0%,41
Charleston Southern,Lucas Pringle,All,487,77,83.3,99.3,100.8,26.0%,6.4°,11.1°,37.7,1.3%,1,0.347,0.233,0.443,0.358,46.8%,16.9%,28.6%,38.6%,56.1%,91.5%,27.5%,20.2%,68
West Alabama,Colson Thompson,All,52,7,94.4,102.9,105.1,57.1%,12.1°,1.6°,28.6,0.0%,0,0.273,0.247,0.443,0.334,57.1%,28.6%,14.3%,51.9%,89.5%,64.7%,30.3%,33.3%,57
Auburn Montgomery,Kyle Hipp,All,49,10,82.9,99.6,102.1,20.0%,6.4°,15.9°,50.0,0.0%,0,0.273,0.295,0.443,0.392,40.0%,30.0%,30.0%,42.9%,68.8%,81.8%,30.3%,14.3%,138
Dallas Baptist,Keaton Grady,All,687,153,89.5,103.6,106.5,39.9%,9.9°,7.4°,34.0,3.3%,5,0.368,0.331,0.442,0.422,46.4%,24.8%,26.8%,42.1%,65.9%,92.8%,22.0%,15.2%,120
Florida,Brody Donay,All,817,122,91.2,108.8,112.4,49.2%,17.5°,18.0°,32.8,19.7%,24,0.3,0.26,0.442,0.407,34.4%,33.6%,21.3%,52.8%,80.0%,73.0%,36.5%,37.4%,66
Erskine,Pierce Radke,All,43,9,84.7,91.1,93.2,11.1%,15.7°,-1.2°,22.2,0.0%,0,0.385,0.212,0.442,0.289,44.4%,22.2%,22.2%,46.5%,77.8%,92.9%,24.0%,20.0%,82
Georgia Southern,Sean Smith,All,668,110,91.0,106.2,108.9,52.7%,8.5°,12.9°,34.5,11.8%,13,0.34,0.322,0.442,0.449,46.4%,25.5%,27.3%,42.2%,69.6%,82.6%,23.3%,26.6%,127
Texas Tech,Damian Bravo,All,583,126,90.4,104.1,106.0,54.8%,15.5°,15.6°,43.7,6.3%,8,0.359,0.336,0.442,0.419,31.7%,24.6%,38.1%,52.1%,75.1%,88.6%,32.5%,20.4%,100
USF,Sebastian Greico,All,682,125,93.8,106.8,109.5,53.6%,20.8°,17.9°,36.8,12.0%,15,0.294,0.324,0.442,0.479,26.4%,35.2%,29.6%,45.2%,65.9%,84.2%,28.1%,22.7%,86
UC Santa Barbara,LeTrey McCollum,All,767,141,87.9,104.8,109.4,39.0%,1.8°,3.7°,27.0,5.0%,7,0.38,0.322,0.442,0.403,58.2%,17.7%,22.0%,39.2%,57.6%,93.0%,23.9%,12.6%,93
Kansas State,Seth Dardar,All,655,118,91.4,106.1,109.3,55.9%,17.1°,22.0°,46.6,16.9%,20,0.31,0.306,0.442,0.455,25.4%,42.4%,28.8%,48.1%,71.8%,79.4%,29.1%,28.9%,99
Alabama,Justin Lebron,All,1083,161,91.3,106.3,110.5,50.9%,17.8°,18.6°,39.1,15.5%,25,0.314,0.293,0.442,0.43,31.7%,34.2%,25.5%,45.2%,72.0%,79.1%,26.0%,29.4%,76
California,Jacob French,All,611,165,82.8,102.2,105.1,32.1%,4.5°,12.5°,37.6,4.2%,7,0.393,0.342,0.442,0.406,47.9%,17.6%,30.3%,57.6%,80.9%,90.9%,40.7%,19.0%,45
USC Aiken,Eliud Poventud,All,64,22,83.0,95.7,97.7,22.7%,14.3°,5.2°,50.0,0.0%,0,0.458,0.347,0.442,0.357,36.4%,18.2%,40.9%,59.4%,63.2%,100.0%,53.8%,10.5%,18
Sacred Heart,Alex Ungar,All,158,25,89.6,109.4,111.4,44.0%,9.3°,18.7°,40.0,12.0%,3,0.333,0.301,0.441,0.45,36.0%,28.0%,32.0%,43.7%,75.4%,80.8%,19.1%,26.1%,121
East Carolina,Braden Burress,All,793,140,85.0,98.7,103.1,24.3%,3.4°,5.9°,36.4,0.0%,0,0.401,0.308,0.441,0.404,47.9%,17.1%,32.9%,37.3%,59.0%,94.8%,19.2%,11.5%,100
Abilene Christian,Jack Nielsen,All,215,33,90.3,99.3,105.5,42.4%,9.0°,4.5°,33.3,3.0%,1,0.368,0.334,0.441,0.445,57.6%,12.1%,18.2%,30.7%,55.2%,81.2%,14.1%,25.8%,115
Texas A&M,Jace LaViolette,All,974,116,93.0,108.0,112.1,51.7%,19.7°,19.2°,39.7,20.7%,24,0.256,0.288,0.441,0.488,25.0%,46.6%,19.8%,35.4%,60.6%,83.1%,17.2%,26.7%,108
UTSA,James Taussig,All,821,144,90.2,108.4,113.3,40.3%,5.8°,6.3°,34.7,7.6%,11,0.343,0.294,0.441,0.383,43.8%,21.5%,26.4%,44.7%,71.1%,87.9%,26.4%,22.1%,94
Dayton,Ryan MacDougall,All,474,77,90.0,101.8,104.1,37.7%,15.7°,15.7°,39.0,9.1%,7,0.31,0.257,0.441,0.393,31.2%,37.7%,24.7%,43.0%,72.1%,82.0%,20.3%,23.5%,117
Eastern Michigan,Drew Jones,All,128,20,88.6,101.5,106.6,40.0%,-6.1°,10.6°,20.0,0.0%,0,0.357,0.259,0.441,0.349,60.0%,15.0%,20.0%,38.3%,60.3%,82.9%,20.0%,24.5%,96
West Georgia,Tyler Presnell,All,40,6,83.1,96.4,96.6,33.3%,19.3°,13.1°,16.7,0.0%,0,0.25,0.181,0.441,0.369,50.0%,16.7%,16.7%,32.5%,76.9%,80.0%,11.1%,23.1%,144
Indiana State,Carlos Pena,All,524,84,89.0,107.8,111.7,38.1%,8.9°,12.5°,38.1,10.7%,9,0.327,0.302,0.44,0.423,42.9%,22.6%,27.4%,43.1%,61.5%,77.7%,29.2%,32.3%,75
Ashland,Colton Hunt,All,28,5,88.9,97.7,97.7,40.0%,-4.9°,-1.0°,0.0,0.0%,0,0.429,0.199,0.44,0.261,80.0%,0.0%,0.0%,32.1%,66.7%,100.0%,22.7%,22.2%,150
Miami (OH),Ryan Novak,All,823,102,89.1,105.1,109.0,48.0%,13.7°,18.9°,36.3,5.9%,6,0.3,0.274,0.44,0.422,37.3%,26.5%,27.5%,35.1%,58.9%,80.1%,14.4%,24.9%,125
Centre,Graham Johnson,All,213,36,85.3,99.8,103.6,30.6%,20.6°,16.5°,63.9,2.8%,1,0.34,0.292,0.44,0.407,22.2%,25.0%,47.2%,45.1%,72.8%,86.6%,24.0%,20.8%,112
Canisius,Bennett Cox,All,152,29,82.4,100.3,101.4,17.2%,13.8°,13.4°,48.3,0.0%,0,0.378,0.26,0.44,0.319,27.6%,24.1%,44.8%,48.7%,66.2%,93.3%,34.5%,23.0%,58
North Carolina,Gavin Gallaher,All,1020,195,91.9,105.1,112.6,49.2%,16.0°,15.5°,41.0,11.8%,23,0.329,0.333,0.44,0.464,34.4%,34.4%,27.2%,44.6%,72.3%,84.5%,23.0%,22.6%,92
South Alabama,Brennan Holt,All,373,49,85.2,101.3,103.4,36.7%,9.9°,17.9°,40.8,6.1%,3,0.284,0.289,0.44,0.43,42.9%,24.5%,28.6%,36.5%,62.3%,82.3%,18.3%,26.5%,135
Eastern Illinois,Michael O'Conor,All,350,65,91.3,106.3,109.1,46.2%,15.5°,13.5°,46.2,12.3%,8,0.342,0.347,0.44,0.478,30.8%,32.3%,30.8%,46.6%,76.2%,85.2%,24.1%,25.2%,106
Nevada,Junhyuk Kwon,All,667,100,90.2,106.8,111.0,52.0%,9.3°,14.2°,40.0,11.0%,11,0.351,0.314,0.44,0.438,45.0%,27.0%,27.0%,42.4%,68.6%,78.6%,23.5%,27.2%,107
Pacific Lutheran,Aaron Barber,All,58,13,82.3,92.0,92.7,0.0%,19.7°,-,30.8,0.0%,0,0.429,0.326,0.44,0.372,23.1%,38.5%,23.1%,37.9%,64.0%,87.5%,18.2%,9.1%,133
New Mexico,Tye Wood,All,605,80,88.0,102.2,110.8,37.5%,17.7°,7.9°,37.5,6.2%,5,0.333,0.267,0.44,0.382,36.2%,31.2%,31.2%,36.4%,68.3%,82.9%,15.3%,21.4%,136
Kansas State,Keegan O'Connor,All,676,145,91.7,110.1,114.4,49.0%,4.5°,13.2°,35.9,15.9%,23,0.328,0.335,0.44,0.462,49.7%,22.1%,25.5%,56.2%,80.2%,88.4%,35.5%,21.1%,66
Redlands,Kaiya Saito,All,27,7,81.8,94.9,96.6,14.3%,-2.9°,7.2°,28.6,0.0%,0,0.429,0.373,0.44,0.412,42.9%,14.3%,42.9%,33.3%,66.7%,100.0%,16.7%,11.1%,148
Stony Brook,Nico Azpilcueta,All,291,54,89.7,109.2,110.1,48.1%,8.2°,6.4°,35.2,13.0%,7,0.315,0.28,0.44,0.451,44.4%,27.8%,18.5%,54.3%,78.0%,78.3%,38.2%,32.9%,68
Florida,Bobby Boser,All,967,150,92.9,106.3,110.5,62.0%,12.2°,16.0°,33.3,10.7%,16,0.339,0.317,0.44,0.435,44.7%,30.0%,22.7%,46.9%,69.7%,82.8%,29.0%,29.7%,85
Stony Brook,James Schaffer,All,48,8,77.4,93.3,95.3,12.5%,15.3°,3.7°,25.0,0.0%,0,0.333,0.288,0.44,0.421,62.5%,25.0%,12.5%,31.2%,50.0%,90.0%,17.9%,13.3%,95
Virginia,Jacob Ference,All,600,83,93.5,106.7,110.4,59.0%,13.9°,14.7°,43.4,16.9%,14,0.333,0.345,0.44,0.502,36.1%,30.1%,28.9%,45.5%,69.1%,77.4%,29.4%,28.2%,84
East Tennessee State,Cody Miller,All,844,170,90.7,104.2,107.3,47.1%,16.7°,17.4°,36.5,9.4%,16,0.328,0.327,0.44,0.446,37.6%,26.5%,25.3%,43.2%,67.1%,91.7%,26.9%,16.2%,96
Charleston Southern,Anthony Sangluedolce,All,187,27,88.6,102.1,104.5,29.6%,12.8°,8.9°,33.3,0.0%,0,0.312,0.245,0.44,0.404,44.4%,14.8%,22.2%,33.2%,51.6%,100.0%,23.6%,11.3%,101
St. Bonaventure,Ryan Davis,All,68,9,84.6,96.2,96.4,33.3%,25.7°,11.7°,44.4,0.0%,0,0.364,0.261,0.44,0.401,22.2%,33.3%,33.3%,39.7%,73.7%,100.0%,26.5%,14.8%,58
Claflin,Donovan Mungenast,All,31,6,89.2,99.7,100.2,50.0%,-6.3°,10.9°,50.0,0.0%,0,0.429,0.49,0.44,0.524,66.7%,0.0%,33.3%,32.3%,64.3%,100.0%,5.9%,10.0%,181
Wright State,Conlan Daniel,All,359,50,88.3,105.8,108.4,50.0%,0.5°,10.5°,24.0,8.0%,4,0.29,0.245,0.44,0.399,52.0%,24.0%,20.0%,40.9%,66.2%,80.8%,21.3%,28.6%,108
George Fox,Bryan Ho,All,27,6,74.6,86.1,87.0,0.0%,-2.7°,-,33.3,0.0%,0,0.429,0.326,0.44,0.368,50.0%,16.7%,33.3%,48.1%,90.0%,88.9%,23.5%,30.8%,99
Utah Tech,Kyle McDaniel,All,663,128,86.1,101.2,106.3,25.8%,2.8°,9.2°,28.9,2.3%,3,0.355,0.302,0.439,0.402,56.2%,18.0%,21.1%,33.3%,57.4%,98.7%,16.1%,4.5%,121
Trevecca Nazarene,Cole McCallum,All,124,28,85.8,104.1,105.6,28.6%,5.5°,13.7°,39.3,3.6%,1,0.351,0.28,0.439,0.339,50.0%,25.0%,25.0%,61.3%,82.3%,86.3%,40.3%,27.6%,79
UNC Wilmington,Brock Wills,All,573,103,88.7,102.9,107.2,46.6%,6.1°,17.4°,35.0,8.7%,9,0.356,0.286,0.439,0.405,49.5%,25.2%,22.3%,43.3%,61.9%,85.4%,27.3%,26.6%,106
USC Aiken,Hunter Thompson,All,96,24,84.7,102.8,104.0,37.5%,8.5°,18.3°,33.3,0.0%,0,0.37,0.297,0.439,0.351,50.0%,29.2%,16.7%,42.7%,48.8%,95.0%,38.2%,19.5%,19
Pomona-Pitzer,Kai Gonzaga,All,71,8,85.8,101.5,102.5,37.5%,15.6°,23.4°,25.0,12.5%,1,0.25,0.192,0.439,0.348,25.0%,50.0%,12.5%,36.6%,56.5%,92.3%,27.1%,7.7%,58
UTSA,Andrew Stucky,All,825,119,84.0,102.4,109.3,37.0%,13.1°,16.3°,34.5,4.2%,5,0.344,0.256,0.439,0.382,40.3%,29.4%,26.1%,39.9%,68.0%,87.3%,19.5%,21.0%,119
Kansas State,Tyler Smolinski,All,60,11,81.6,102.6,102.8,27.3%,-6.1°,18.7°,36.4,9.1%,1,0.308,0.348,0.439,0.474,54.5%,9.1%,36.4%,40.0%,63.0%,94.1%,21.2%,8.3%,89
Louisville,Jake Munroe,All,1095,192,90.6,104.5,107.6,44.8%,15.9°,13.6°,39.1,8.9%,17,0.338,0.33,0.438,0.438,37.0%,28.1%,30.2%,43.7%,72.5%,87.9%,19.2%,18.0%,99
UT Martin,Terence Grines,All,97,22,93.7,105.3,108.8,50.0%,-4.6°,1.5°,27.3,4.5%,1,0.36,0.312,0.438,0.359,68.2%,13.6%,18.2%,44.3%,65.0%,100.0%,29.8%,16.3%,102
Tulane,Jason Wachs,All,670,114,89.2,103.8,107.8,37.7%,2.4°,5.4°,33.3,0.0%,0,0.367,0.329,0.438,0.42,55.3%,9.6%,30.7%,38.4%,61.8%,89.4%,18.9%,16.0%,86
San Diego State,Nevan Noonan,All,691,143,89.0,101.5,105.1,37.8%,19.1°,14.2°,37.8,4.2%,6,0.351,0.304,0.438,0.393,32.2%,32.2%,28.7%,41.0%,60.9%,89.7%,25.3%,16.6%,96
Arizona State,Nu'u Contrades,All,747,139,90.2,106.6,109.0,47.5%,6.0°,14.3°,36.0,6.5%,9,0.325,0.315,0.438,0.432,46.0%,23.0%,27.3%,49.1%,79.2%,87.5%,30.8%,21.8%,86
East Tennessee State,Jamie Palmese,All,882,152,87.6,104.2,110.2,43.4%,5.7°,16.3°,29.6,9.9%,15,0.309,0.274,0.438,0.398,48.7%,25.7%,19.7%,43.4%,65.7%,85.3%,24.5%,23.2%,112
Mississippi State,Gehrig Frei,All,463,98,88.7,105.7,110.4,39.8%,3.2°,8.7°,34.7,4.1%,4,0.342,0.315,0.438,0.392,50.0%,19.4%,24.5%,51.8%,77.6%,89.5%,33.0%,18.3%,84
Mississippi State,Hunter Hines,All,830,128,91.8,107.1,110.3,49.2%,14.2°,19.5°,38.3,9.4%,12,0.299,0.287,0.438,0.426,36.7%,30.5%,25.8%,50.1%,73.5%,78.2%,33.7%,30.0%,75
Wagner,Mateo Matthews,All,86,12,93.1,105.3,107.0,58.3%,34.1°,11.2°,33.3,8.3%,1,0.294,0.244,0.438,0.334,25.0%,16.7%,33.3%,44.2%,74.2%,78.3%,27.3%,34.2%,87
Iowa,Blake Guerin,All,462,62,92.1,109.0,112.3,46.8%,19.5°,21.1°,45.2,21.0%,13,0.292,0.269,0.438,0.441,24.2%,33.9%,35.5%,44.2%,67.7%,76.5%,27.0%,31.9%,82
Seattle,Keni Ishikawa,All,589,111,86.7,101.9,106.4,33.3%,21.7°,14.3°,43.2,5.4%,6,0.325,0.299,0.438,0.405,27.9%,30.6%,31.5%,45.7%,66.9%,92.1%,30.5%,13.8%,99
Columbus State,Luke Miller,All,157,25,81.8,99.0,100.5,16.0%,8.9°,14.7°,40.0,4.0%,1,0.389,0.241,0.438,0.314,40.0%,20.0%,32.0%,41.4%,69.1%,76.3%,26.5%,27.7%,128
Utah Tech,Ryan Kroepel,All,616,116,88.2,103.8,106.8,41.4%,8.0°,11.1°,33.6,6.9%,8,0.396,0.307,0.437,0.398,46.6%,21.6%,27.6%,39.8%,60.8%,91.6%,24.9%,21.2%,99
San Diego,Isaiah Lane,All,838,125,87.3,101.5,103.9,34.4%,8.3°,11.4°,44.0,5.6%,7,0.333,0.295,0.437,0.395,40.8%,23.2%,33.6%,35.8%,56.2%,86.7%,20.3%,18.3%,96
Loyola Marymount,Nate Savoie,All,706,132,90.6,109.3,114.6,46.2%,13.7°,12.3°,36.4,15.2%,20,0.311,0.326,0.437,0.442,37.9%,30.3%,23.5%,48.2%,69.7%,88.3%,31.6%,21.5%,79
Lenoir-Rhyne,Andrew Stillinger,All,59,12,82.8,93.3,95.5,25.0%,7.3°,-2.2°,41.7,0.0%,0,0.4,0.316,0.437,0.367,58.3%,8.3%,33.3%,35.6%,52.2%,91.7%,25.0%,9.5%,74
Western Oregon,Collin Irwin,All,52,7,77.7,91.8,97.2,14.3%,8.6°,19.9°,28.6,0.0%,0,0.3,0.234,0.437,0.379,57.1%,14.3%,28.6%,36.5%,63.2%,91.7%,21.2%,21.1%,157
Duke,Sam Harris,All,502,86,93.6,109.5,114.2,60.5%,10.8°,14.3°,38.4,16.3%,14,0.317,0.321,0.437,0.467,40.7%,19.8%,29.1%,53.6%,83.9%,74.2%,26.7%,34.2%,107
Virginia Tech,Sam Tackett,All,912,124,90.3,109.6,113.6,46.8%,16.5°,15.7°,34.7,13.7%,17,0.312,0.271,0.437,0.409,39.5%,29.8%,25.0%,39.1%,61.2%,78.0%,22.4%,30.3%,91
Tennessee Tech,Preston Steele,All,207,43,85.9,101.9,104.4,32.6%,13.9°,10.0°,39.5,4.7%,2,0.346,0.262,0.437,0.335,46.5%,25.6%,23.3%,44.9%,70.5%,91.9%,26.1%,15.1%,110
Angelo State,Ethan Flodstrom,All,67,15,83.5,92.9,97.7,6.7%,-1.0°,12.1°,53.3,0.0%,0,0.4,0.478,0.437,0.506,46.7%,13.3%,40.0%,32.8%,50.0%,100.0%,12.9%,0.0%,137
Chapman,Brady Altman,All,124,25,86.4,99.0,100.9,24.0%,14.1°,17.6°,64.0,0.0%,0,0.344,0.291,0.437,0.387,28.0%,20.0%,48.0%,49.2%,83.7%,85.4%,26.7%,23.0%,154
Embry-Riddle (AZ),Konner Nelson,All,51,6,87.6,97.8,99.7,16.7%,5.5°,7.7°,16.7,0.0%,0,0.364,0.228,0.437,0.345,50.0%,0.0%,33.3%,51.0%,57.1%,75.0%,46.7%,34.6%,16
Oral Roberts,John Schark,All,189,27,83.9,101.0,101.4,29.6%,17.3°,17.4°,29.6,0.0%,0,0.306,0.215,0.436,0.32,33.3%,29.6%,29.6%,38.6%,66.2%,87.2%,22.0%,17.8%,116
Cal State Fullerton,Carter Johnstone,All,723,145,87.5,98.5,104.9,28.3%,13.1°,11.8°,39.3,0.7%,1,0.347,0.315,0.436,0.396,40.0%,25.5%,32.4%,38.9%,66.1%,93.4%,17.0%,10.0%,131
Columbia,Sam Miller,All,778,165,85.7,102.5,107.0,35.8%,10.7°,14.0°,35.8,6.1%,10,0.337,0.306,0.436,0.409,44.2%,26.1%,26.7%,48.5%,73.2%,87.7%,31.1%,21.5%,75
Villanova,Josue Valdez,All,338,30,91.4,105.3,106.6,46.7%,15.7°,16.4°,46.7,13.3%,4,0.305,0.228,0.436,0.339,30.0%,30.0%,33.3%,30.8%,52.9%,75.6%,12.0%,32.7%,115
Bellarmine,Eli Watson,All,272,63,84.6,101.7,105.6,31.7%,6.8°,11.3°,28.6,3.2%,2,0.366,0.303,0.436,0.375,47.6%,20.6%,25.4%,47.1%,67.5%,86.1%,31.6%,21.1%,76
Lamar,Brayden Evans,All,622,104,87.9,103.7,108.3,40.4%,21.3°,18.1°,38.5,3.8%,4,0.328,0.274,0.436,0.405,25.0%,41.3%,27.9%,48.2%,75.5%,80.6%,29.5%,27.3%,83
Central Connecticut,Aidan Redahan,All,55,11,88.4,103.1,104.8,45.5%,1.2°,12.3°,27.3,0.0%,0,0.455,0.34,0.436,0.421,45.5%,18.2%,36.4%,38.2%,68.0%,94.1%,13.3%,4.8%,126
Arkansas,Camden Kozeal,All,836,156,90.5,107.2,111.9,52.6%,10.9°,17.6°,39.1,12.2%,19,0.346,0.316,0.436,0.411,38.5%,27.6%,30.8%,52.4%,78.1%,80.4%,31.1%,26.5%,88
Rutgers,Trevor Cohen,All,882,204,83.5,106.1,110.2,40.7%,-1.8°,4.7°,23.0,1.5%,3,0.385,0.327,0.436,0.387,61.8%,12.7%,21.6%,43.5%,73.3%,90.6%,19.9%,11.7%,126
Southern Miss,Nick Monistere,All,940,183,91.7,107.4,111.7,53.6%,5.0°,11.2°,30.1,13.1%,24,0.322,0.309,0.436,0.427,48.6%,25.1%,21.3%,50.2%,75.6%,83.9%,27.6%,24.2%,104
William Carey,DeeJay Booth,All,228,25,88.6,103.8,107.7,40.0%,13.3°,16.1°,40.0,8.0%,2,0.306,0.288,0.436,0.432,40.0%,28.0%,32.0%,27.6%,56.0%,81.0%,13.7%,22.2%,138
Lafayette,Ethan Swidler,All,792,123,91.4,104.1,109.1,47.2%,18.0°,15.2°,38.2,8.9%,11,0.331,0.314,0.436,0.45,31.7%,32.5%,30.9%,37.0%,63.9%,86.0%,13.7%,16.4%,129
Alabama A&M,Trey Rutledge,All,133,17,81.9,96.7,101.9,17.6%,7.4°,3.8°,35.3,0.0%,0,0.3,0.312,0.436,0.421,47.1%,17.6%,29.4%,27.8%,52.7%,100.0%,10.3%,5.4%,118
Columbus State,Warrick Wilmot,All,103,29,89.6,100.8,103.3,37.9%,12.3°,5.6°,41.4,6.9%,2,0.375,0.361,0.436,0.433,41.4%,27.6%,31.0%,45.6%,64.1%,100.0%,34.4%,12.8%,93
Loyola-New Orleans,Jaxon Buratt,All,49,6,71.8,85.0,90.2,0.0%,-5.3°,-,16.7,0.0%,0,0.286,0.172,0.436,0.377,50.0%,33.3%,16.7%,30.6%,66.7%,91.7%,9.7%,13.3%,159
Emmanuel (GA),Jesus Cruz,All,205,29,77.0,92.0,94.8,0.0%,17.7°,-,31.0,0.0%,0,0.368,0.214,0.435,0.404,44.8%,17.2%,24.1%,38.0%,64.7%,87.3%,19.2%,15.4%,121
College of Charleston,Landon Penfield,All,896,130,87.8,100.6,102.4,36.9%,19.7°,22.7°,43.1,6.2%,8,0.288,0.254,0.435,0.392,25.4%,38.5%,29.2%,45.1%,70.6%,79.9%,25.1%,27.7%,102
San Francisco,Eddison Esquivel,All,523,96,88.9,105.6,108.7,39.6%,10.1°,15.8°,31.2,8.3%,8,0.313,0.263,0.435,0.351,44.8%,27.1%,21.9%,50.3%,81.7%,83.1%,26.8%,27.0%,125
Rhode Island,Adonis Medina,All,243,29,83.7,100.4,103.7,31.0%,11.0°,16.8°,44.8,6.9%,2,0.298,0.219,0.435,0.342,37.9%,31.0%,24.1%,40.3%,60.2%,69.5%,26.9%,34.7%,98
South Dakota State,Nolan Grawe,All,225,41,84.5,100.9,104.0,29.3%,-5.7°,6.5°,26.8,0.0%,0,0.408,0.317,0.435,0.381,63.4%,4.9%,29.3%,41.8%,63.0%,87.3%,24.8%,14.9%,105
St. Thomas (MN),Zan von Schlegell,All,188,35,88.8,103.9,107.3,42.9%,6.8°,12.4°,37.1,2.9%,1,0.35,0.29,0.435,0.409,51.4%,20.0%,22.9%,38.8%,61.4%,92.2%,21.0%,21.9%,105
Southern Indiana,Hunter Miller,All,186,31,84.4,95.6,103.2,19.4%,2.1°,4.6°,32.3,0.0%,0,0.389,0.271,0.435,0.382,54.8%,16.1%,29.0%,39.2%,67.0%,85.2%,12.6%,13.7%,122
Portland,Treyton Swygart,All,132,15,92.9,107.4,108.7,60.0%,-1.9°,4.8°,26.7,6.7%,1,0.333,0.319,0.435,0.421,66.7%,6.7%,26.7%,34.1%,58.3%,80.0%,13.9%,28.9%,83
UCF,Andrew Sundean,All,450,93,87.1,102.6,108.8,41.9%,11.1°,7.6°,34.4,4.3%,4,0.358,0.298,0.435,0.378,43.0%,20.4%,24.7%,53.1%,78.0%,87.3%,36.2%,16.3%,76
Santa Clara,Dylan Joyce,All,653,104,93.6,109.3,110.9,51.9%,11.2°,16.4°,43.3,18.3%,19,0.306,0.35,0.435,0.492,37.5%,30.8%,29.8%,52.8%,84.0%,79.2%,31.0%,33.0%,97
Erskine,Dylan Wanat,All,128,29,83.2,99.1,101.9,27.6%,22.3°,19.7°,34.5,3.4%,1,0.312,0.32,0.435,0.405,24.1%,41.4%,24.1%,48.4%,74.6%,93.2%,26.1%,14.5%,147
Shenandoah,Christian Carver,All,154,36,84.2,96.5,97.1,16.7%,3.1°,4.8°,41.7,0.0%,0,0.452,0.357,0.435,0.361,52.8%,11.1%,33.3%,50.6%,81.9%,93.2%,23.2%,11.5%,102
Alabama,Peyton Steele,All,51,9,77.7,102.2,106.0,33.3%,12.8°,25.1°,44.4,11.1%,1,0.333,0.289,0.435,0.392,44.4%,55.6%,0.0%,43.1%,61.9%,84.6%,30.0%,18.2%,62
Arkansas,Ryder Helfrick,All,874,124,89.8,107.5,110.3,50.8%,12.4°,20.4°,28.2,10.5%,13,0.301,0.254,0.435,0.393,41.9%,35.5%,18.5%,42.7%,70.8%,80.3%,20.3%,28.2%,111
UCLA,AJ Salgado,All,1028,169,90.7,107.5,115.2,53.8%,7.1°,11.9°,36.7,9.5%,16,0.309,0.325,0.435,0.446,46.2%,26.6%,26.0%,44.1%,68.1%,80.9%,23.4%,25.8%,106
Walsh,Brodey Acres,All,70,12,89.3,100.7,102.8,50.0%,-2.9°,12.6°,33.3,0.0%,0,0.375,0.269,0.435,0.352,58.3%,16.7%,25.0%,41.4%,64.5%,85.0%,23.1%,27.6%,106
Westmont,Trey Dunn,All,257,53,93.5,108.6,111.6,54.7%,15.9°,15.5°,41.5,11.3%,6,0.3,0.382,0.435,0.496,32.1%,18.9%,34.0%,49.4%,78.9%,95.8%,33.5%,20.5%,69
